split,model,fpr,tpr
Random test,XGBoost,0.1903064861012117,0.40609137055837563
Random test,XGBoost,0.19814682822523164,0.40609137055837563
Random test,XGBoost,0.19814682822523164,0.41116751269035534
Random test,XGBoost,0.203136136849608,0.41116751269035534
Random test,XGBoost,0.203136136849608,0.4213197969543147
Random test,XGBoost,0.21026372059871704,0.4213197969543147
Random test,XGBoost,0.21026372059871704,0.4263959390862944
Random test,XGBoost,0.21525302922309336,0.4263959390862944
Random test,XGBoost,0.21525302922309336,0.43147208121827413
Random test,XGBoost,0.218104062722737,0.43147208121827413
Random test,XGBoost,0.218104062722737,0.4365482233502538
Random test,XGBoost,0.23663578047042053,0.4365482233502538
Random test,XGBoost,0.23663578047042053,0.4416243654822335
Random test,XGBoost,0.2444761225944405,0.4416243654822335
Random test,XGBoost,0.2444761225944405,0.4467005076142132
Random test,XGBoost,0.248039914468995,0.4467005076142132
Random test,XGBoost,0.248039914468995,0.4517766497461929
Random test,XGBoost,0.25089094796863864,0.4517766497461929
Random test,XGBoost,0.25089094796863864,0.45685279187817257
Random test,XGBoost,0.2580185317177477,0.45685279187817257
Random test,XGBoost,0.2580185317177477,0.4619289340101523
Random test,XGBoost,0.2594440484675695,0.4619289340101523
Random test,XGBoost,0.2594440484675695,0.467005076142132
Random test,XGBoost,0.2601568068424804,0.467005076142132
Random test,XGBoost,0.2601568068424804,0.4720812182741117
Random test,XGBoost,0.26870990734141126,0.4720812182741117
Random test,XGBoost,0.26870990734141126,0.47715736040609136
Random test,XGBoost,0.2701354240912331,0.47715736040609136
Random test,XGBoost,0.2701354240912331,0.48223350253807107
Random test,XGBoost,0.2722736992159658,0.48223350253807107
Random test,XGBoost,0.2722736992159658,0.4873096446700508
Random test,XGBoost,0.2736992159657876,0.4873096446700508
Random test,XGBoost,0.2736992159657876,0.49238578680203043
Random test,XGBoost,0.2786885245901639,0.49238578680203043
Random test,XGBoost,0.2786885245901639,0.49746192893401014
Random test,XGBoost,0.2886671418389166,0.49746192893401014
Random test,XGBoost,0.2886671418389166,0.5025380710659898
Random test,XGBoost,0.29294369208838206,0.5025380710659898
Random test,XGBoost,0.29294369208838206,0.5076142131979695
Random test,XGBoost,0.300784034212402,0.5076142131979695
Random test,XGBoost,0.300784034212402,0.5126903553299492
Random test,XGBoost,0.3114754098360656,0.5126903553299492
Random test,XGBoost,0.3114754098360656,0.5177664974619289
Random test,XGBoost,0.3150392017106201,0.5177664974619289
Random test,XGBoost,0.3150392017106201,0.5228426395939086
Random test,XGBoost,0.32002851033499646,0.5228426395939086
Random test,XGBoost,0.32002851033499646,0.5279187817258884
Random test,XGBoost,0.32145402708481824,0.5279187817258884
Random test,XGBoost,0.32145402708481824,0.5431472081218274
Random test,XGBoost,0.3285816108339273,0.5431472081218274
Random test,XGBoost,0.3285816108339273,0.5482233502538071
Random test,XGBoost,0.3300071275837491,0.5482233502538071
Random test,XGBoost,0.3300071275837491,0.5583756345177665
Random test,XGBoost,0.3406985032074127,0.5583756345177665
Random test,XGBoost,0.3406985032074127,0.5634517766497462
Random test,XGBoost,0.3528153955808981,0.5634517766497462
Random test,XGBoost,0.3528153955808981,0.5685279187817259
Random test,XGBoost,0.3563791874554526,0.5685279187817259
Random test,XGBoost,0.3563791874554526,0.5736040609137056
Random test,XGBoost,0.35780470420527444,0.5736040609137056
Random test,XGBoost,0.35780470420527444,0.5786802030456852
Random test,XGBoost,0.37491090520313614,0.5786802030456852
Random test,XGBoost,0.37491090520313614,0.583756345177665
Random test,XGBoost,0.3827512473271561,0.583756345177665
Random test,XGBoost,0.3827512473271561,0.5888324873096447
Random test,XGBoost,0.3884533143264433,0.5888324873096447
Random test,XGBoost,0.3884533143264433,0.5989847715736041
Random test,XGBoost,0.3998574483250178,0.5989847715736041
Random test,XGBoost,0.3998574483250178,0.6040609137055838
Random test,XGBoost,0.40270848182466146,0.6040609137055838
Random test,XGBoost,0.40270848182466146,0.6091370558375635
Random test,XGBoost,0.4105488239486814,0.6091370558375635
Random test,XGBoost,0.4105488239486814,0.6142131979695431
Random test,XGBoost,0.4155381325730577,0.6142131979695431
Random test,XGBoost,0.4155381325730577,0.6243654822335025
Random test,XGBoost,0.41625089094796863,0.6243654822335025
Random test,XGBoost,0.41625089094796863,0.6294416243654822
Random test,XGBoost,0.4390591589451176,0.6294416243654822
Random test,XGBoost,0.4390591589451176,0.6345177664974619
Random test,XGBoost,0.44404846756949395,0.6345177664974619
Random test,XGBoost,0.44404846756949395,0.6395939086294417
Random test,XGBoost,0.451176051318603,0.6395939086294417
Random test,XGBoost,0.451176051318603,0.6446700507614214
Random test,XGBoost,0.46044191019244474,0.6446700507614214
Random test,XGBoost,0.46044191019244474,0.6548223350253807
Random test,XGBoost,0.46115466856735565,0.6548223350253807
Random test,XGBoost,0.46115466856735565,0.6598984771573604
Random test,XGBoost,0.4640057020669993,0.6598984771573604
Random test,XGBoost,0.4640057020669993,0.6649746192893401
Random test,XGBoost,0.47327156094084105,0.6649746192893401
Random test,XGBoost,0.47327156094084105,0.6700507614213198
Random test,XGBoost,0.481111903064861,0.6700507614213198
Random test,XGBoost,0.481111903064861,0.6751269035532995
Random test,XGBoost,0.4918032786885246,0.6751269035532995
Random test,XGBoost,0.4918032786885246,0.6802030456852792
Random test,XGBoost,0.5181753385602281,0.6802030456852792
Random test,XGBoost,0.5181753385602281,0.6852791878172588
Random test,XGBoost,0.5331432644333571,0.6852791878172588
Random test,XGBoost,0.5331432644333571,0.6903553299492385
Random test,XGBoost,0.5359942979330007,0.6903553299492385
Random test,XGBoost,0.5359942979330007,0.6954314720812182
Random test,XGBoost,0.5388453314326443,0.6954314720812182
Random test,XGBoost,0.5388453314326443,0.700507614213198
Random test,XGBoost,0.5609408410548824,0.700507614213198
Random test,XGBoost,0.5609408410548824,0.7055837563451777
Random test,XGBoost,0.5652173913043478,0.7055837563451777
Random test,XGBoost,0.5652173913043478,0.7208121827411168
Random test,XGBoost,0.5709194583036351,0.7208121827411168
Random test,XGBoost,0.5709194583036351,0.7360406091370558
Random test,XGBoost,0.5737704918032787,0.7360406091370558
Random test,XGBoost,0.5737704918032787,0.7411167512690355
Random test,XGBoost,0.5994297933000713,0.7411167512690355
Random test,XGBoost,0.5994297933000713,0.7461928934010152
Random test,XGBoost,0.6058446186742694,0.7461928934010152
Random test,XGBoost,0.6058446186742694,0.751269035532995
Random test,XGBoost,0.6186742694226657,0.751269035532995
Random test,XGBoost,0.6186742694226657,0.7563451776649747
Random test,XGBoost,0.6208125445473984,0.7563451776649747
Random test,XGBoost,0.6208125445473984,0.7614213197969543
Random test,XGBoost,0.6258018531717747,0.7614213197969543
Random test,XGBoost,0.6258018531717747,0.766497461928934
Random test,XGBoost,0.6364932287954383,0.766497461928934
Random test,XGBoost,0.6364932287954383,0.7715736040609137
Random test,XGBoost,0.6429080541696365,0.7715736040609137
Random test,XGBoost,0.6429080541696365,0.7766497461928934
Random test,XGBoost,0.6457590876692801,0.7766497461928934
Random test,XGBoost,0.6457590876692801,0.7817258883248731
Random test,XGBoost,0.647184604419102,0.7817258883248731
Random test,XGBoost,0.647184604419102,0.7868020304568528
Random test,XGBoost,0.6593014967925873,0.7868020304568528
Random test,XGBoost,0.6593014967925873,0.7918781725888325
Random test,XGBoost,0.6600142551674982,0.7918781725888325
Random test,XGBoost,0.6600142551674982,0.7969543147208121
Random test,XGBoost,0.66928011404134,0.7969543147208121
Random test,XGBoost,0.66928011404134,0.8020304568527918
Random test,XGBoost,0.6707056307911617,0.8020304568527918
Random test,XGBoost,0.6707056307911617,0.8071065989847716
Random test,XGBoost,0.7020669992872416,0.8071065989847716
Random test,XGBoost,0.7020669992872416,0.8121827411167513
Random test,XGBoost,0.7049180327868853,0.8121827411167513
Random test,XGBoost,0.7049180327868853,0.817258883248731
Random test,XGBoost,0.7091945830363506,0.817258883248731
Random test,XGBoost,0.7091945830363506,0.8223350253807107
Random test,XGBoost,0.7113328581610834,0.8223350253807107
Random test,XGBoost,0.7113328581610834,0.8274111675126904
Random test,XGBoost,0.7277263007840342,0.8274111675126904
Random test,XGBoost,0.7277263007840342,0.8324873096446701
Random test,XGBoost,0.7540983606557377,0.8324873096446701
Random test,XGBoost,0.7540983606557377,0.8375634517766497
Random test,XGBoost,0.7583749109052031,0.8375634517766497
Random test,XGBoost,0.7583749109052031,0.8426395939086294
Random test,XGBoost,0.759800427655025,0.8426395939086294
Random test,XGBoost,0.759800427655025,0.8578680203045685
Random test,XGBoost,0.7605131860299359,0.8578680203045685
Random test,XGBoost,0.7605131860299359,0.8629441624365483
Random test,XGBoost,0.7697790449037776,0.8629441624365483
Random test,XGBoost,0.7697790449037776,0.868020304568528
Random test,XGBoost,0.7733428367783322,0.868020304568528
Random test,XGBoost,0.7733428367783322,0.8730964467005076
Random test,XGBoost,0.7783321454027085,0.8730964467005076
Random test,XGBoost,0.7783321454027085,0.8781725888324873
Random test,XGBoost,0.781895937277263,0.8781725888324873
Random test,XGBoost,0.781895937277263,0.883248730964467
Random test,XGBoost,0.7911617961511048,0.883248730964467
Random test,XGBoost,0.7911617961511048,0.8883248730964467
Random test,XGBoost,0.7918745545260156,0.8883248730964467
Random test,XGBoost,0.7918745545260156,0.8934010152284264
Random test,XGBoost,0.7940128296507484,0.8934010152284264
Random test,XGBoost,0.7940128296507484,0.8984771573604061
Random test,XGBoost,0.8018531717747683,0.8984771573604061
Random test,XGBoost,0.8018531717747683,0.9035532994923858
Random test,XGBoost,0.8032786885245902,0.9035532994923858
Random test,XGBoost,0.8032786885245902,0.9086294416243654
Random test,XGBoost,0.8054169636493229,0.9086294416243654
Random test,XGBoost,0.8054169636493229,0.9137055837563451
Random test,XGBoost,0.8111190306486101,0.9137055837563451
Random test,XGBoost,0.8111190306486101,0.9187817258883249
Random test,XGBoost,0.8132573057733429,0.9187817258883249
Random test,XGBoost,0.8132573057733429,0.9238578680203046
Random test,XGBoost,0.8182466143977192,0.9238578680203046
Random test,XGBoost,0.8182466143977192,0.9289340101522843
Random test,XGBoost,0.8260869565217391,0.9289340101522843
Random test,XGBoost,0.8260869565217391,0.934010152284264
Random test,XGBoost,0.8602993585174625,0.934010152284264
Random test,XGBoost,0.8602993585174625,0.9390862944162437
Random test,XGBoost,0.8652886671418389,0.9390862944162437
Random test,XGBoost,0.8652886671418389,0.9441624365482234
Random test,XGBoost,0.8731290092658589,0.9441624365482234
Random test,XGBoost,0.8731290092658589,0.949238578680203
Random test,XGBoost,0.8774055595153243,0.949238578680203
Random test,XGBoost,0.8774055595153243,0.9543147208121827
Random test,XGBoost,0.895224518888097,0.9543147208121827
Random test,XGBoost,0.895224518888097,0.9593908629441624
Random test,XGBoost,0.9002138275124733,0.9593908629441624
Random test,XGBoost,0.9002138275124733,0.9644670050761421
Random test,XGBoost,0.9073414112615823,0.9644670050761421
Random test,XGBoost,0.9073414112615823,0.9695431472081218
Random test,XGBoost,0.9201710620099787,0.9695431472081218
Random test,XGBoost,0.9201710620099787,0.9746192893401016
Random test,XGBoost,0.9230220955096222,0.9746192893401016
Random test,XGBoost,0.9230220955096222,0.9847715736040609
Random test,XGBoost,0.9586600142551674,0.9847715736040609
Random test,XGBoost,0.9586600142551674,0.9898477157360406
Random test,XGBoost,0.9679258731290092,0.9898477157360406
Random test,XGBoost,0.9679258731290092,0.9949238578680203
Random test,XGBoost,0.9828937990021382,0.9949238578680203
Random test,XGBoost,0.9828937990021382,1.0
Random test,XGBoost,1.0,1.0
Random test,MLP (64-32),0.0,0.0
Random test,MLP (64-32),0.0,0.005076142131979695
Random test,MLP (64-32),0.006414825374198147,0.005076142131979695
Random test,MLP (64-32),0.006414825374198147,0.015228426395939087
Random test,MLP (64-32),0.007127583749109052,0.015228426395939087
Random test,MLP (64-32),0.007127583749109052,0.02030456852791878
Random test,MLP (64-32),0.020669992872416252,0.02030456852791878
Random test,MLP (64-32),0.020669992872416252,0.025380710659898477
Random test,MLP (64-32),0.022095509622238062,0.025380710659898477
Random test,MLP (64-32),0.022095509622238062,0.030456852791878174
Random test,MLP (64-32),0.022808267997148968,0.030456852791878174
Random test,MLP (64-32),0.022808267997148968,0.03553299492385787
Random test,MLP (64-32),0.02851033499643621,0.03553299492385787
Random test,MLP (64-32),0.02851033499643621,0.04568527918781726
Random test,MLP (64-32),0.041339985744832504,0.04568527918781726
Random test,MLP (64-32),0.041339985744832504,0.050761421319796954
Random test,MLP (64-32),0.042052744119743406,0.050761421319796954
Random test,MLP (64-32),0.042052744119743406,0.05583756345177665
Random test,MLP (64-32),0.04775481111903065,0.05583756345177665
Random test,MLP (64-32),0.04775481111903065,0.06091370558375635
Random test,MLP (64-32),0.048467569493941556,0.06091370558375635
Random test,MLP (64-32),0.048467569493941556,0.06598984771573604
Random test,MLP (64-32),0.05773342836778332,0.06598984771573604
Random test,MLP (64-32),0.05773342836778332,0.07614213197969544
Random test,MLP (64-32),0.06129722024233785,0.07614213197969544
Random test,MLP (64-32),0.06129722024233785,0.08121827411167512
Random test,MLP (64-32),0.06272273699215966,0.08121827411167512
Random test,MLP (64-32),0.06272273699215966,0.08629441624365482
Random test,MLP (64-32),0.0691375623663578,0.08629441624365482
Random test,MLP (64-32),0.0691375623663578,0.09137055837563451
Random test,MLP (64-32),0.07056307911617961,0.09137055837563451
Random test,MLP (64-32),0.07056307911617961,0.10152284263959391
Random test,MLP (64-32),0.08196721311475409,0.10152284263959391
Random test,MLP (64-32),0.08196721311475409,0.1065989847715736
Random test,MLP (64-32),0.09337134711332858,0.1065989847715736
Random test,MLP (64-32),0.09337134711332858,0.1116751269035533
Random test,MLP (64-32),0.09408410548823949,0.1116751269035533
Random test,MLP (64-32),0.09408410548823949,0.116751269035533
Random test,MLP (64-32),0.0955096222380613,0.116751269035533
Random test,MLP (64-32),0.0955096222380613,0.1218274111675127
Random test,MLP (64-32),0.1090520313613685,0.1218274111675127
Random test,MLP (64-32),0.1090520313613685,0.12690355329949238
Random test,MLP (64-32),0.1097647897362794,0.12690355329949238
Random test,MLP (64-32),0.1097647897362794,0.1319796954314721
Random test,MLP (64-32),0.11546685673556664,0.1319796954314721
Random test,MLP (64-32),0.11546685673556664,0.14213197969543148
Random test,MLP (64-32),0.11760513186029936,0.14213197969543148
Random test,MLP (64-32),0.11760513186029936,0.14720812182741116
Random test,MLP (64-32),0.12188168210976479,0.14720812182741116
Random test,MLP (64-32),0.12188168210976479,0.15228426395939088
Random test,MLP (64-32),0.1233071988595866,0.15228426395939088
Random test,MLP (64-32),0.1233071988595866,0.15736040609137056
Random test,MLP (64-32),0.13114754098360656,0.15736040609137056
Random test,MLP (64-32),0.13114754098360656,0.16243654822335024
Random test,MLP (64-32),0.13898788310762653,0.16243654822335024
Random test,MLP (64-32),0.13898788310762653,0.16751269035532995
Random test,MLP (64-32),0.14183891660727013,0.16751269035532995
Random test,MLP (64-32),0.14183891660727013,0.18274111675126903
Random test,MLP (64-32),0.14326443335709194,0.18274111675126903
Random test,MLP (64-32),0.14326443335709194,0.18781725888324874
Random test,MLP (64-32),0.15538132573057734,0.18781725888324874
Random test,MLP (64-32),0.15538132573057734,0.19289340101522842
Random test,MLP (64-32),0.15823235923022094,0.19289340101522842
Random test,MLP (64-32),0.15823235923022094,0.19796954314720813
Random test,MLP (64-32),0.16037063435495366,0.19796954314720813
Random test,MLP (64-32),0.16037063435495366,0.20304568527918782
Random test,MLP (64-32),0.16250890947968638,0.20304568527918782
Random test,MLP (64-32),0.16250890947968638,0.20812182741116753
Random test,MLP (64-32),0.16821097647897362,0.20812182741116753
Random test,MLP (64-32),0.16821097647897362,0.2131979695431472
Random test,MLP (64-32),0.1781895937277263,0.2131979695431472
Random test,MLP (64-32),0.1781895937277263,0.2182741116751269
Random test,MLP (64-32),0.17890235210263722,0.2182741116751269
Random test,MLP (64-32),0.17890235210263722,0.2233502538071066
Random test,MLP (64-32),0.18317890235210263,0.2233502538071066
Random test,MLP (64-32),0.18317890235210263,0.22842639593908629
Random test,MLP (64-32),0.18888096935138987,0.22842639593908629
Random test,MLP (64-32),0.18888096935138987,0.233502538071066
Random test,MLP (64-32),0.19387027797576623,0.233502538071066
Random test,MLP (64-32),0.19387027797576623,0.23857868020304568
Random test,MLP (64-32),0.19814682822523164,0.23857868020304568
Random test,MLP (64-32),0.19814682822523164,0.2436548223350254
Random test,MLP (64-32),0.19957234497505347,0.2436548223350254
Random test,MLP (64-32),0.19957234497505347,0.24873096446700507
Random test,MLP (64-32),0.20028510334996436,0.24873096446700507
Random test,MLP (64-32),0.20028510334996436,0.25380710659898476
Random test,MLP (64-32),0.21026372059871704,0.25380710659898476
Random test,MLP (64-32),0.21026372059871704,0.25888324873096447
Random test,MLP (64-32),0.21454027084818247,0.25888324873096447
Random test,MLP (64-32),0.21454027084818247,0.2639593908629442
Random test,MLP (64-32),0.218104062722737,0.2639593908629442
Random test,MLP (64-32),0.218104062722737,0.26903553299492383
Random test,MLP (64-32),0.2209550962223806,0.26903553299492383
Random test,MLP (64-32),0.2209550962223806,0.28426395939086296
Random test,MLP (64-32),0.23734853884533144,0.28426395939086296
Random test,MLP (64-32),0.23734853884533144,0.2893401015228426
Random test,MLP (64-32),0.24233784746970777,0.2893401015228426
Random test,MLP (64-32),0.24233784746970777,0.29441624365482233
Random test,MLP (64-32),0.2444761225944405,0.29441624365482233
Random test,MLP (64-32),0.2444761225944405,0.29949238578680204
Random test,MLP (64-32),0.24875267284390593,0.29949238578680204
Random test,MLP (64-32),0.24875267284390593,0.30456852791878175
Random test,MLP (64-32),0.25017818959372773,0.30456852791878175
Random test,MLP (64-32),0.25017818959372773,0.3096446700507614
Random test,MLP (64-32),0.25588025659301494,0.3096446700507614
Random test,MLP (64-32),0.25588025659301494,0.3147208121827411
Random test,MLP (64-32),0.2573057733428368,0.3147208121827411
Random test,MLP (64-32),0.2573057733428368,0.3248730964467005
Random test,MLP (64-32),0.2580185317177477,0.3248730964467005
Random test,MLP (64-32),0.2580185317177477,0.3350253807106599
Random test,MLP (64-32),0.2601568068424804,0.3350253807106599
Random test,MLP (64-32),0.2601568068424804,0.3401015228426396
Random test,MLP (64-32),0.2644333570919458,0.3401015228426396
Random test,MLP (64-32),0.2644333570919458,0.34517766497461927
Random test,MLP (64-32),0.2758374910905203,0.34517766497461927
Random test,MLP (64-32),0.2758374910905203,0.350253807106599
Random test,MLP (64-32),0.2786885245901639,0.350253807106599
Random test,MLP (64-32),0.2786885245901639,0.3604060913705584
Random test,MLP (64-32),0.2794012829650748,0.3604060913705584
Random test,MLP (64-32),0.2794012829650748,0.36548223350253806
Random test,MLP (64-32),0.2843905915894512,0.36548223350253806
Random test,MLP (64-32),0.2843905915894512,0.37055837563451777
Random test,MLP (64-32),0.2886671418389166,0.37055837563451777
Random test,MLP (64-32),0.2886671418389166,0.3756345177664975
Random test,MLP (64-32),0.28937990021382753,0.3756345177664975
Random test,MLP (64-32),0.28937990021382753,0.38071065989847713
Random test,MLP (64-32),0.3014967925873129,0.38071065989847713
Random test,MLP (64-32),0.3014967925873129,0.38578680203045684
Random test,MLP (64-32),0.30648610121168923,0.38578680203045684
Random test,MLP (64-32),0.30648610121168923,0.39086294416243655
Random test,MLP (64-32),0.3136136849607983,0.39086294416243655
Random test,MLP (64-32),0.3136136849607983,0.39593908629441626
Random test,MLP (64-32),0.31860299358517463,0.39593908629441626
Random test,MLP (64-32),0.31860299358517463,0.4010152284263959
Random test,MLP (64-32),0.32287954383464007,0.4010152284263959
Random test,MLP (64-32),0.32287954383464007,0.40609137055837563
Random test,MLP (64-32),0.3257305773342837,0.40609137055837563
Random test,MLP (64-32),0.3257305773342837,0.41116751269035534
Random test,MLP (64-32),0.3328581610833927,0.41116751269035534
Random test,MLP (64-32),0.3328581610833927,0.41624365482233505
Random test,MLP (64-32),0.33499643620812547,0.41624365482233505
Random test,MLP (64-32),0.33499643620812547,0.4213197969543147
Random test,MLP (64-32),0.33927298645759085,0.4213197969543147
Random test,MLP (64-32),0.33927298645759085,0.4263959390862944
Random test,MLP (64-32),0.3442622950819672,0.4263959390862944
Random test,MLP (64-32),0.3442622950819672,0.43147208121827413
Random test,MLP (64-32),0.3499643620812545,0.43147208121827413
Random test,MLP (64-32),0.3499643620812545,0.4365482233502538
Random test,MLP (64-32),0.3549536707056308,0.4365482233502538
Random test,MLP (64-32),0.3549536707056308,0.4416243654822335
Random test,MLP (64-32),0.36564504632929434,0.4416243654822335
Random test,MLP (64-32),0.36564504632929434,0.4467005076142132
Random test,MLP (64-32),0.3692088382038489,0.4467005076142132
Random test,MLP (64-32),0.3692088382038489,0.4517766497461929
Random test,MLP (64-32),0.3713471133285816,0.4517766497461929
Random test,MLP (64-32),0.3713471133285816,0.45685279187817257
Random test,MLP (64-32),0.38132573057733427,0.45685279187817257
Random test,MLP (64-32),0.38132573057733427,0.4619289340101523
Random test,MLP (64-32),0.39344262295081966,0.4619289340101523
Random test,MLP (64-32),0.39344262295081966,0.467005076142132
Random test,MLP (64-32),0.3941553813257306,0.467005076142132
Random test,MLP (64-32),0.3941553813257306,0.47715736040609136
Random test,MLP (64-32),0.40270848182466146,0.47715736040609136
Random test,MLP (64-32),0.40270848182466146,0.4873096446700508
Random test,MLP (64-32),0.40555951532430506,0.4873096446700508
Random test,MLP (64-32),0.40555951532430506,0.49238578680203043
Random test,MLP (64-32),0.406272273699216,0.49238578680203043
Random test,MLP (64-32),0.406272273699216,0.49746192893401014
Random test,MLP (64-32),0.4119743406985032,0.49746192893401014
Random test,MLP (64-32),0.4119743406985032,0.5025380710659898
Random test,MLP (64-32),0.4126870990734141,0.5025380710659898
Random test,MLP (64-32),0.4126870990734141,0.5076142131979695
Random test,MLP (64-32),0.4148253741981468,0.5076142131979695
Random test,MLP (64-32),0.4148253741981468,0.5126903553299492
Random test,MLP (64-32),0.42266571632216676,0.5126903553299492
Random test,MLP (64-32),0.42266571632216676,0.5228426395939086
Random test,MLP (64-32),0.4248039914468995,0.5228426395939086
Random test,MLP (64-32),0.4248039914468995,0.5279187817258884
Random test,MLP (64-32),0.42979330007127586,0.5279187817258884
Random test,MLP (64-32),0.42979330007127586,0.5329949238578681
Random test,MLP (64-32),0.43193157519600855,0.5329949238578681
Random test,MLP (64-32),0.43193157519600855,0.5380710659898477
Random test,MLP (64-32),0.43478260869565216,0.5380710659898477
Random test,MLP (64-32),0.43478260869565216,0.5431472081218274
Random test,MLP (64-32),0.4632929436920884,0.5431472081218274
Random test,MLP (64-32),0.4632929436920884,0.5482233502538071
Random test,MLP (64-32),0.4668567355666429,0.5482233502538071
Random test,MLP (64-32),0.4668567355666429,0.5532994923857868
Random test,MLP (64-32),0.47327156094084105,0.5532994923857868
Random test,MLP (64-32),0.47327156094084105,0.5583756345177665
Random test,MLP (64-32),0.4782608695652174,0.5583756345177665
Random test,MLP (64-32),0.4782608695652174,0.5634517766497462
Random test,MLP (64-32),0.481111903064861,0.5634517766497462
Random test,MLP (64-32),0.481111903064861,0.5685279187817259
Random test,MLP (64-32),0.48538845331432645,0.5685279187817259
Random test,MLP (64-32),0.48538845331432645,0.5736040609137056
Random test,MLP (64-32),0.4918032786885246,0.5736040609137056
Random test,MLP (64-32),0.4918032786885246,0.5786802030456852
Random test,MLP (64-32),0.4925160370634355,0.5786802030456852
Random test,MLP (64-32),0.4925160370634355,0.583756345177665
Random test,MLP (64-32),0.49607982893799,0.583756345177665
Random test,MLP (64-32),0.49607982893799,0.5888324873096447
Random test,MLP (64-32),0.49679258731290094,0.5888324873096447
Random test,MLP (64-32),0.49679258731290094,0.5989847715736041
Random test,MLP (64-32),0.5060584461867427,0.5989847715736041
Random test,MLP (64-32),0.5060584461867427,0.6040609137055838
Random test,MLP (64-32),0.5138987883107626,0.6040609137055838
Random test,MLP (64-32),0.5138987883107626,0.6091370558375635
Random test,MLP (64-32),0.5146115466856735,0.6091370558375635
Random test,MLP (64-32),0.5146115466856735,0.6142131979695431
Random test,MLP (64-32),0.518888096935139,0.6142131979695431
Random test,MLP (64-32),0.518888096935139,0.6192893401015228
Random test,MLP (64-32),0.5210263720598717,0.6192893401015228
Random test,MLP (64-32),0.5210263720598717,0.6243654822335025
Random test,MLP (64-32),0.5217391304347826,0.6243654822335025
Random test,MLP (64-32),0.5217391304347826,0.6294416243654822
Random test,MLP (64-32),0.5260156806842481,0.6294416243654822
Random test,MLP (64-32),0.5260156806842481,0.6395939086294417
Random test,MLP (64-32),0.5288667141838916,0.6395939086294417
Random test,MLP (64-32),0.5288667141838916,0.6446700507614214
Random test,MLP (64-32),0.5295794725588026,0.6446700507614214
Random test,MLP (64-32),0.5295794725588026,0.649746192893401
Random test,MLP (64-32),0.5381325730577334,0.649746192893401
Random test,MLP (64-32),0.5381325730577334,0.6548223350253807
Random test,MLP (64-32),0.5424091233071988,0.6548223350253807
Random test,MLP (64-32),0.5424091233071988,0.6598984771573604
Random test,MLP (64-32),0.5438346400570206,0.6598984771573604
Random test,MLP (64-32),0.5438346400570206,0.6649746192893401
Random test,MLP (64-32),0.5538132573057734,0.6649746192893401
Random test,MLP (64-32),0.5538132573057734,0.6700507614213198
Random test,MLP (64-32),0.5609408410548824,0.6700507614213198
Random test,MLP (64-32),0.5609408410548824,0.6751269035532995
Random test,MLP (64-32),0.5773342836778332,0.6751269035532995
Random test,MLP (64-32),0.5773342836778332,0.6802030456852792
Random test,MLP (64-32),0.5844618674269423,0.6802030456852792
Random test,MLP (64-32),0.5844618674269423,0.6852791878172588
Random test,MLP (64-32),0.5858873841767641,0.6852791878172588
Random test,MLP (64-32),0.5858873841767641,0.6903553299492385
Random test,MLP (64-32),0.586600142551675,0.6903553299492385
Random test,MLP (64-32),0.586600142551675,0.6954314720812182
Random test,MLP (64-32),0.5873129009265858,0.6954314720812182
Random test,MLP (64-32),0.5873129009265858,0.7055837563451777
Random test,MLP (64-32),0.5972915181753385,0.7055837563451777
Random test,MLP (64-32),0.5972915181753385,0.7106598984771574
Random test,MLP (64-32),0.6044191019244476,0.7106598984771574
Random test,MLP (64-32),0.6044191019244476,0.7208121827411168
Random test,MLP (64-32),0.6079828937990022,0.7208121827411168
Random test,MLP (64-32),0.6079828937990022,0.7309644670050761
Random test,MLP (64-32),0.609408410548824,0.7309644670050761
Random test,MLP (64-32),0.609408410548824,0.7360406091370558
Random test,MLP (64-32),0.6115466856735566,0.7360406091370558
Random test,MLP (64-32),0.6115466856735566,0.7411167512690355
Random test,MLP (64-32),0.6179615110477548,0.7411167512690355
Random test,MLP (64-32),0.6179615110477548,0.7461928934010152
Random test,MLP (64-32),0.6186742694226657,0.7461928934010152
Random test,MLP (64-32),0.6186742694226657,0.751269035532995
Random test,MLP (64-32),0.624376336421953,0.751269035532995
Random test,MLP (64-32),0.624376336421953,0.7563451776649747
Random test,MLP (64-32),0.6250890947968638,0.7563451776649747
Random test,MLP (64-32),0.6250890947968638,0.7614213197969543
Random test,MLP (64-32),0.6265146115466856,0.7614213197969543
Random test,MLP (64-32),0.6265146115466856,0.766497461928934
Random test,MLP (64-32),0.6357804704205274,0.766497461928934
Random test,MLP (64-32),0.6357804704205274,0.7715736040609137
Random test,MLP (64-32),0.6386315039201711,0.7715736040609137
Random test,MLP (64-32),0.6386315039201711,0.7766497461928934
Random test,MLP (64-32),0.6429080541696365,0.7766497461928934
Random test,MLP (64-32),0.6429080541696365,0.7817258883248731
Random test,MLP (64-32),0.6478973627940128,0.7817258883248731
Random test,MLP (64-32),0.6478973627940128,0.7918781725888325
Random test,MLP (64-32),0.6514611546685674,0.7918781725888325
Random test,MLP (64-32),0.6514611546685674,0.7969543147208121
Random test,MLP (64-32),0.6564504632929437,0.7969543147208121
Random test,MLP (64-32),0.6564504632929437,0.8020304568527918
Random test,MLP (64-32),0.6678545972915182,0.8020304568527918
